Polar_expression,Polarity
originale stemmeskuespillerne,0.8333333333333334
ser flotte ut,0.8333333333333334
bevarer autensiteten,0.8333333333333334
ganske underholdende,0.8333333333333334
mer enn bare litt inspirert av GTA-serien,0.5
interessante,0.8333333333333334
"kombinerer en åpen by , bilkjøring , actionsekvenser til fots og en relativ frihet",0.8333333333333334
et par steg videre fra GTA-rammeverket,0.8333333333333334
eliminerer mange av de plagsomme feilene til den bestselgende spillserien,0.8333333333333334
bestselgende,1.0
plagsomme feilene,0.3333333333333333
Mye bra,0.8333333333333334
lagrer,0.8333333333333334
slipper å begynne på nytt når du dør,0.8333333333333334
Blir du drept utenom hovedoppdragene,0.8333333333333334
elegant,0.8333333333333334
praktisk,0.8333333333333334
kombinere skulderknapper og de analoge stikkene kan du utføre en rekke tøffe grep og brutale avrettelser,0.8333333333333334
temmelig bra,0.8333333333333334
kan du også sikte manuelt,0.8333333333333334
skranglete,0.16666666666666666
litt mer fra og til,0.16666666666666666
direkte merkelig håndtering,0.3333333333333333
liker også det faktum at politiet ikke blander seg i like stor grad,0.8333333333333334
skal det mye skyting på uskyldige forbipasserende til før de begynner å bry seg,0.8333333333333334
veldig mange forutsetninger til å lykkes,0.5
et sted underveis går det litt galt,0.16666666666666666
definitivt underholdende,0.8333333333333334
"solid kombinasjon av skyting , biljakter og interessant slåssemekanikk",0.8333333333333334
interessant,0.8333333333333334
Problemet er at etter en del timer,0.3333333333333333
oppdrag som innebærer kjedelig kjøring fra sted til sted,0.3333333333333333
kjedelig,0.3333333333333333
Luften går rett og slett ut,0.3333333333333333
mister fokus og engasjement,0.3333333333333333
ganske kort,0.3333333333333333
krever ikke mange timer å komme seg gjennom hjelper heller ikke,0.3333333333333333
interessant,0.8333333333333334
ensformig i lengden,0.3333333333333333
så å si identisk hver gang,0.3333333333333333
får ikke så innmari lyst å ta over flere enn nødvendig,0.3333333333333333
andre elementer som krydrer,0.8333333333333334
kan leies inn til å utføre mord på diverse personer som har gjort urett mot familien,0.8333333333333334
kan oppgradere dine våpen for ultimat effekt,0.8333333333333334
kan,0.8333333333333334
til slutt får du muligheten til å bli kongen av New York,0.8333333333333334
feiler i å gi oss faktisk lyst å få det til,0.3333333333333333
Etter en god del timer begynner,0.3333333333333333
savner litt bedre dynamikk,0.3333333333333333
savner,0.3333333333333333
enkelte glimrende øyeblikk,1.0
mye helt ok spillbarhet,0.5
mye helt ok,0.5
noen skikkelig kjedelige sekvenser,0.6666666666666666
har det gøy,0.8333333333333334
førsteinntrykket var veldig positivt,0.5
det hele detter litt fra hverandre utover,0.3333333333333333
over gjennomsnittet,0.8333333333333334
meget godt animert,1.0
ligner virkelig på sine oprinnelser,0.8333333333333334
blandet,0.16666666666666666
noen veldig lavoppløselige elementer,0.3333333333333333
byen som helhet fremstilt såpass detaljert at vi kan leve med noen uskarpe elementer,0.5
troverdigheten virkelig ivaretatt,1.0
ingen tvil om,1.0
riktige stemningen,0.8333333333333334
18-årsgrensen er velfortjent,0.8333333333333334
presenteres på en troverdig og interessant måte,0.8333333333333334
ingen grunn å klage på spillets presentasjon,0.8333333333333334
ensformige,0.3333333333333333
mange av elementene føles litt meningsløse,0.3333333333333333
oppdragene blir ensformige,0.3333333333333333
ikke får høyere karakter,0.3333333333333333
rett og slett potensiale her som ikke blir utnyttet,0.3333333333333333
"skulle gjerne , veldig gjerne gitt",0.16666666666666666
kunne blitt en klassiker på lik linje med filmene,0.16666666666666666
"det når ikke helt , dessverre",0.3333333333333333
praktstemme som dessverre ikke får mye å jobbe med,0.3333333333333333
praktstemme,1.0
kveles urettferdig nok av,0.3333333333333333
"Hadde alle filmbaserte spill vært som dette , ville verden vært et bedre sted",1.0
ikke et typisk filmbasert spill som blir raskt satt sammen for å rekke filmens slippdato,0.8333333333333334
produkt av genuin kjærlighet for filmen,1.0
Tro til kilden,0.8333333333333334
dynket i 70-talls stemning,0.8333333333333334
dynket i 70-talls stemning,0.8333333333333334
dynket i 70-talls stemning,0.8333333333333334
vanvittig kul,1.0
stylisert,0.8333333333333334
får øyeblikkelig den rette følelsen,0.8333333333333334
hvilken film er en bedre kilde til slikt,1.0
vanvittig dyktige på er akkurat det å referere til popkultur,1.0
glemmer selvfølgelig ikke at det tross alt er Rockstar som står bak,0.8333333333333334
tilsynelatende enkeltheten,0.16666666666666666
"dybde som er mye mer involverende enn andre , tilsvarende spill",1.0
spillet likevel en dybde som er mye mer involverende,0.3333333333333333
såpass fargerikt at vi ikke kan unngå å like disse antiheltene,1.0
ikke kan unngå å like,1.0
Ukomplisert,0.8333333333333334
imponerende,1.0
forbløffer med sin effektivitet,1.0
elegante,1.0
etterlater motstanderen slått til blods,0.8333333333333334
smarte,0.8333333333333334
muligheten til å virkelig knuse motstanderen med imponerende superangrep,0.8333333333333334
imponerende,1.0
brutalt,0.8333333333333334
Veldig brutalt,0.8333333333333334
ikke,0.5
realistiske,0.8333333333333334
ubehagelig,0.16666666666666666
Variert nok,0.8333333333333334
varierer dynamikken sin ved å inkludere et godt utvalg av minispill,0.8333333333333334
godt,0.8333333333333334
utforske spillets verden uten å utføre noen spesifikke oppdrag,0.8333333333333334
sette opp slagsmål mellom valgfrie gjenger,0.8333333333333334
spille oppdrag som forteller forhistoriene til enkelte nøkkelmedlemmer til Warriors,0.8333333333333334
negative,0.3333333333333333
kilden til ganske stor frustrasjon,0.3333333333333333
ikke overrasker oss med utrolig grafikk,0.16666666666666666
ser,1.0
største styrken når det gjelder det visuelle,1.0
største styrken når det gjelder det visuelle,1.0
lekre,1.0
stilige,0.8333333333333334
alltid vært dyktige på det området,1.0
leverer varene også denne gangen,0.8333333333333334
obligatorisk kjøp for alle som elsker filmen,0.8333333333333334
respektfullt bygger videre på verdenen filmen har skapt,0.8333333333333334
fremragende actionspill,1.0
bør tilfredsstille alle glad i litt hemningsløs spillvold,0.8333333333333334
fremragende,1.0
Bra,0.8333333333333334
strålende,1.0
Tradisjonalist,0.8333333333333334
ingen museumsvokter,0.8333333333333334
Paisley kan godt gi,0.16666666666666666
« vår » kontemporære countryfavoritt,0.8333333333333334
Sterk,0.8333333333333334
flott,0.8333333333333334
har regissert en stor historie bestående av mange komponenter,1.0
mange komponenter,1.0
fremstår,1.0
lett å forstå,0.8333333333333334
gjør gode og solide roller,1.0
imponerer meg aller mest,1.0
gjør inntrykk,1.0
løfter filmen fra god til glimrende,1.0
glimrende,1.0
Vekker sterke følelser,0.8333333333333334
klok,0.8333333333333334
vekker sterke følelser,0.8333333333333334
god følelse,1.0
alle gjør en flott innsats,1.0
interessant,0.8333333333333334
gjør mest inntrykk,1.0
kunne vært den norske skuespilleren Henrik Mestads sønn,0.8333333333333334
overbevisende som tøffing,0.8333333333333334
flott film,1.0
markerer seg som en av Nordens beste regissører,1.0
trekker lekkert i de riktige trådene,1.0
noe viktig å si,0.8333333333333334
Ikke rart Hollywood hanket henne inn til å lage Things We Lost In The Fire i 2007,1.0
skjøre og humoristiske undertoner,0.8333333333333334
skjøre og humoristiske,0.8333333333333334
poetisk,0.8333333333333334
tydelig stemme,0.8333333333333334
"kraft til å være en kvinne med viljestyrke , til å ta valg",0.8333333333333334
kan også med små fakter vise sårbarheten og angsten,0.8333333333333334
musikalitet,0.8333333333333334
rå poesi,0.8333333333333334
rå,1.0
formidler nyansert kontrastene i livet til Jynges rolle,0.8333333333333334
Mennene rundt,0.8333333333333334
bedre enn noen gang,0.8333333333333334
Lovende,0.8333333333333334
helt flatt,0.3333333333333333
beste popslager,0.8333333333333334
fengende,0.8333333333333334
lar seg som alltid opplsuke,0.8333333333333334
Alle over 40,0.16666666666666666
imidlertid typiske,0.16666666666666666
litt snodig å høre i 2013,0.16666666666666666
aldri,0.8333333333333334
garantert fanfavoritt,0.8333333333333334
naturlig avslutningsnummer,0.8333333333333334
Problem !,0.3333333333333333
overhodet ingenting å se på,0.3333333333333333
absolutt sjarmerende,0.8333333333333334
evner ikke å holde på øyets interesse i én time,0.3333333333333333
dyktig,0.8333333333333334
helt ukarismatisk,0.3333333333333333
ingen drahjelp,0.3333333333333333
krever - en tilsvarende dramatisk presentasjon,0.16666666666666666
forsvant i solen,0.3333333333333333
var under alle omstendigheter ikke nok,0.3333333333333333
bør hun støttes opp av en skikkelig sceneproduksjon,0.16666666666666666
Musikken hadde Mena med seg,0.8333333333333334
burde hatt med seg en opplevelse i tillegg,0.3333333333333333
Mørk moro,0.8333333333333334
gammeldags,0.8333333333333334
grov,0.8333333333333334
som du bare kan drømme om å nyte fra en gassgrill,0.8333333333333334
legendariske musikkscenen,1.0
passer sultne og sosiale mennesker,0.8333333333333334
prioritert,0.8333333333333334
Enkel,0.8333333333333334
rik,0.8333333333333334
morsomme,0.8333333333333334
for mennesker som elsker det amerikanske,0.8333333333333334
"Ja , takk alt sammen",1.0
Jeg vil ha alt,1.0
det beste av kokkens eget utvalg,0.8333333333333334
spennende,0.8333333333333334
stor,0.8333333333333334
solid,0.8333333333333334
så høy at det knapt gikk an å snakke,0.3333333333333333
Hun skrudde ned et umerkbart hakk,0.3333333333333333
smaksrikt,0.8333333333333334
Saftig,0.8333333333333334
spreke,0.8333333333333334
Dette smaker,1.0
blikket danset grådig over maten,1.0
saftige,0.8333333333333334
balanserte lekent mot en småbrent ytterkant,0.8333333333333334
nydelig smaksrik og krydret,1.0
sparket på tunga,1.0
fint balansert,0.8333333333333334
yammi,0.8333333333333334
klassikeren,0.8333333333333334
absolutte høydepunktet,1.0
bestilte ekstra,1.0
Et lite minus,0.16666666666666666
vannete,0.3333333333333333
et så viktig tilbehør bør være finjustert,0.3333333333333333
faktisk veldig godt,1.0
morsomt å spise,0.8333333333333334
kan liksom hoppe litt rundt på brettet og veksle mellom smakene,0.8333333333333334
kantinebrett,0.3333333333333333
solid,1.0
burde vært ei godt brukt trefjøl med svimerker og inskripsjoner,0.3333333333333333
kul atmosfære,0.8333333333333334
tjener på å være gjennomført,0.8333333333333334
artig,0.8333333333333334
virket liksom riktig,0.8333333333333334
Mye matglede for pengene,1.0
Et fantasiens mesterverk,1.0
"fullstendig danker ut vår egen "" Kon-Tiki "" -film",1.0
mesterverk,1.0
stor skjønnhet og filosofisk dybde,1.0
prisbelønnet,0.8333333333333334
spektakulære scener,1.0
spektakulære,1.0
Hurtig og muntert,0.8333333333333334
må ha tryllet rikelig,1.0
svært overbevisende,1.0
bidrar,0.8333333333333334
lykkes,0.8333333333333334
imponerende,0.8333333333333334
utrettelige,1.0
skaper,0.8333333333333334
rører,0.8333333333333334
enda vakrere,0.8333333333333334
formidler med en overveldende skjønnhet,1.0
dumdristig,0.16666666666666666
ender som en vellykket ekspedisjon,0.8333333333333334
kinogjengere av alle slags livssyn kan føle seg komfortable,0.8333333333333334
Løp og se,1.0
livsbejaende,0.8333333333333334
formidler nytelse,1.0
formidler,0.8333333333333334
sterke,1.0
eksperimenterer lekent med sjangerens språklige klisjeer,0.8333333333333334
ingen mangel på humor,1.0
ingen mangel på,0.8333333333333334
freidig og nennsomt redigert,0.8333333333333334
skal ha ros,1.0
klinger rent og godt på norsk,1.0
ikke udelt vellykket,0.3333333333333333
skarp,0.3333333333333333
skarp stemme som ikke passer til alt,0.3333333333333333
funker,0.8333333333333334
En liten juvel,1.0
sjelden filmopplevelse,1.0
Vakker,1.0
sår,0.8333333333333334
morsom,0.8333333333333334
lavmælt,0.8333333333333334
must for filmelskere !,1.0
formidable prestasjoner,1.0
vanvittig uttrykksfullt til stede,1.0
vakre,1.0
store,1.0
karaktersterke,1.0
Storartet,1.0
treffende tittel,0.8333333333333334
full kontroll på dramaturgien og virkemidlene,0.8333333333333334
nøye innstuderte,0.8333333333333334
nødvendige,0.8333333333333334
veltrimmede,0.8333333333333334
innledet friskt med et par nye låter,0.8333333333333334
får naturligvis alltid blodet hos publikum til å flyte raskere,0.8333333333333334
heftig musikalsk barslagsmål av en låt,1.0
konsertkiller som vekker sjøl de sløveste norske velstandskropper,1.0
sikrer gaulingen og allsangen,0.8333333333333334
allerede i ferd med å sette seg i publikumspannebrasken,0.8333333333333334
tok begeistret imot,0.8333333333333334
vakre balladen,0.8333333333333334
tok begeistret imot,0.8333333333333334
usedvanlig sjarmerende,1.0
åpnere,0.8333333333333334
bredere,0.8333333333333334
utvider repertoaret,0.8333333333333334
kvitter seg med de trangeste musikalske tvangstrøyene,0.8333333333333334
Smart,0.8333333333333334
stilige band,0.8333333333333334
stilige band,0.8333333333333334
dessverre er fanget i publikums forventninger og sine egne begrensede musikalske nett,0.3333333333333333
dessverre er fanget i publikums forventninger og sine egne begrensede musikalske nett,0.3333333333333333
Hvis ikke hadde Kaizers,0.8333333333333334
til publikums hemningsløse glede,0.8333333333333334
Giganten,0.8333333333333334
suverene,1.0
suverene,1.0
suverene,1.0
blant de mest intime lokalene,0.8333333333333334
La oss håpe at Folken ikke byttes ut,0.8333333333333334
passe spennende,0.5
visuelt overskudd !,1.0
skummelt,0.3333333333333333
skummelt,0.3333333333333333
litt for gamle barn har en litt for stor tro på overtro,0.3333333333333333
passe spennende,0.5
litt for lite eventyrfølelse ?,0.3333333333333333
litt for lite eventyrfølelse ?,0.3333333333333333
visuelt overskudd,0.8333333333333334
kan være diffus,0.16666666666666666
litt slapp,0.3333333333333333
bruker et velkjent triks for å dekke over en litt slapp historie,0.3333333333333333
underholde målgruppa godt,0.8333333333333334
kan være diffus,0.16666666666666666
rakk i hvert fall ikke å kjede meg,0.8333333333333334
artige innfall og ideer,0.8333333333333334
Mangler,0.3333333333333333
morsomme kreasjoner,0.8333333333333334
distinkte særpreg,0.8333333333333334
god stemmelegging i den norske versjonen,0.8333333333333334
noe fremmed,0.3333333333333333
blir likevel et fint eksempel på hvordan en ensom figur blomstrer i et fellesskap,0.8333333333333334
ekkel nok,0.8333333333333334
kunne gjerne vært litt slemmere,0.3333333333333333
vil underholde målgruppa godt,0.8333333333333334
mange kvaliteter,0.8333333333333334
mange kvaliteter på billedfronten,0.8333333333333334
mangler,0.3333333333333333
mangler den spesielle historien,0.3333333333333333
prinsipielt motstander,0.3333333333333333
litt for religiøst,0.3333333333333333
fin,0.8333333333333334
ufarlig,0.8333333333333334
for hele familien,0.8333333333333334
Verre kunne ikke,1.0
forferdelig,0.6666666666666666
starter,0.6666666666666666
skriker du i smerte,0.6666666666666666
